HR,BP,BT,RR,BS,SPO2,EDA,BVP
86.45,101.2056812,35.63,18,91,96.43306516,0.123275,10.15
86.55,85.79418983,35.63,18,119,95.74046541,0.123275,5.87
86.75,60,35.63,16,105,96.56695569,0.123275,1.12
86.85,79.61859915,35.63,18,90,97.88614543,0.121993,3.41
86.92,80.49802791,35.63,19,123,95.9505358,0.121993,6.96
87,89.3620901,35.63,13,75,96.50416368,0.121993,8.86
87.05,81.84810302,35.63,13,83,97.51076446,0.121993,8.73
86.78,92.53088917,35.63,15,133,97.34223738,0.124556,6.68
86.5,83.91670616,35.65,13,86,99.48504363,0.120712,3.34
86.25,95.58798069,35.65,19,77,99.14701386,0.121993,0.25
85.58,75.6125408,35.65,18,100,97.32371314,0.121993,2.89
84.93,81.44343467,35.65,16,87,96.01066297,0.120712,3.61
84.23,88.26641535,35.63,17,135,96.44572609,0.120712,1.81
83.5,74.2780593,35.63,18,77,97.73872218,0.120712,2.57
82.73,72.09987198,35.63,13,99,99.17017519,0.121993,9.1
82.12,73.706479,35.63,14,98,96.27672407,0.120712,16.97
81.52,72.50784383,35.63,19,126,96.28978964,0.120712,25.01
80.88,85.22561921,35.63,17,110,97.49575784,0.124556,31.85
80.25,61.6519197,35.63,18,83,99.3076796,0.123275,36.03
79.65,64.44029974,35.63,17,87,99.16451049,0.119431,36.38
79.25,98.62746492,35.61,17,105,97.99500519,0.123275,32.35
78.97,72.74903279,35.61,19,109,99.03596882,0.120712,24.34
78.67,82.00014851,35.61,12,116,97.0967549,0.120712,13.76
78.47,65.10853582,35.61,13,121,98.34729146,0.120712,2.57
78.22,80.94124268,35.63,19,111,98.41320101,0.121993,7.21
77.95,72.80993332,35.63,12,112,99.05282995,0.120712,14.24
77.73,64.36910502,35.63,15,87,96.38266303,0.120712,18.14
77.52,93.36920438,35.63,14,115,98.06906243,0.120712,19.44
77.32,91.82565727,35.61,16,129,95.00353092,0.120712,19.25
77.13,78.92645209,35.61,19,94,98.64049406,0.120712,18.73
76.9,89.99419033,35.61,19,113,98.28273173,0.120712,18.68
76.7,99.03292688,35.61,12,113,99.32066634,0.120712,19.47
76.47,87.54075933,35.61,14,101,98.93774353,0.120712,21.02
76.33,84.7967974,35.61,18,126,95.00595065,0.118149,23.02
76.2,81.98949696,35.61,18,138,99.36411188,0.119431,25
76.05,86.49497365,35.61,19,97,99.89827772,0.120712,26.5
75.92,76.36080607,35.59,15,126,99.19468497,0.120712,27.07
75.83,77.23364131,35.59,18,104,97.61189649,0.119431,26.44
75.87,84.50891375,35.59,18,113,99.70963525,0.118149,24.52
75.88,75.2613513,35.59,15,98,98.49644029,0.120712,21.53
75.88,76.34200327,35.61,14,115,97.59859032,0.121993,17.91
75.88,80.00186665,35.61,19,88,95.81683117,0.120712,14.24
75.93,91.50607551,35.61,15,77,99.73894833,0.120712,11.04
76.02,68.67336246,35.61,16,124,97.62180678,0.121993,8.69
76.13,87.59178503,35.57,18,93,96.25522689,0.120712,7.33
76.28,87.91796413,35.57,13,77,99.44110909,0.120712,6.9
76.38,87.85812009,35.57,15,80,96.51194646,0.121993,7.17
76.47,71.9325362,35.57,14,138,97.86705341,0.118149,7.82
76.57,63.07318384,35.59,12,124,95.39962054,0.121993,8.47
76.65,85.59700472,35.59,19,92,97.50013383,0.121993,8.71
76.68,81.87538784,35.59,14,80,98.18515253,0.121993,8.22
76.8,90.04376635,35.59,14,114,97.49310154,0.121993,6.78
76.87,72.99463172,35.61,12,114,97.31538735,0.121993,4.36
76.95,87.60118376,35.61,19,132,96.17721578,0.124556,1.1
77,90.54412112,35.61,15,106,98.24801923,0.121993,2.72
76.97,79.04690279,35.61,16,71,97.18887874,0.121993,6.71
76.9,84.16929503,35.61,12,112,97.69686516,0.120712,10.42
76.87,83.81966458,35.61,13,131,98.60211963,0.121993,13.32
76.82,71.78530471,35.61,14,70,96.41913674,0.121993,14.94
76.68,85.31096602,35.61,12,136,98.05472739,0.120712,14.98
76.65,96.22498341,35.59,14,114,97.5754578,0.121993,13.58
76.58,80.22203935,35.59,15,118,98.96030588,0.121993,11.34
76.5,65.39075061,35.59,19,138,96.66524584,0.121993,9.32
76.5,73.12773469,35.59,19,104,95.64166609,0.123275,8.65
76.55,62.20570551,35.59,15,108,95.5549795,0.121993,10.16
76.57,92.90261129,35.59,16,126,99.93985002,0.121993,13.97
76.65,87.64105296,35.59,13,126,99.35685845,0.120712,19.44
76.43,74.98630728,35.59,15,132,96.69651155,0.121993,25.34
76.27,65.81940078,35.59,13,133,95.90147557,0.121993,30.2
76.03,71.66705042,35.59,15,114,99.45596303,0.123275,32.62
76.22,73.61723034,35.59,13,78,97.76891863,0.121993,31.6
76.4,81.09407599,35.59,16,117,99.07330068,0.121993,26.66
76.6,80.75759343,35.59,18,108,99.93082488,0.124556,17.95
76.83,93.41431975,35.59,19,133,96.4265557,0.124556,6.38
77.07,73.07245142,35.59,17,128,95.27470274,0.123275,6.51
77.08,64.91812146,35.59,16,96,95.50881812,0.121993,18.7
77.13,68.43021525,35.59,19,75,95.19660356,0.121993,28.16
77.2,79.76975146,35.59,15,127,97.74646421,0.123275,33.34
77.27,72.71321933,35.59,16,119,99.00694307,0.121993,33.71
77.28,77.07991454,35.59,15,133,99.73940966,0.123275,29.81
77.23,75.4596642,35.57,17,127,98.74258626,0.121993,23.18
77.18,89.90238454,35.57,13,91,97.04722114,0.121993,15.81
77.1,74.13034313,35.57,14,88,98.67698147,0.123275,9.67
76.93,76.22657923,35.57,13,74,98.80535655,0.121993,6.21
76.8,87.17283581,35.57,19,86,97.53330757,0.123275,6.05
76.62,74.35018089,35.57,18,92,95.33684769,0.123275,8.93
76.42,84.23212374,35.57,19,79,96.19063665,0.125837,13.83
76.17,83.31485262,35.57,18,134,99.33901043,0.124556,19.23
75.95,81.41765859,35.57,17,123,99.75716194,0.121993,23.6
75.7,68.65603617,35.57,14,107,99.92128387,0.123275,25.74
75.5,92.29774225,35.57,15,133,95.07228124,0.125837,25.12
75.28,102.206838,35.57,15,112,99.03812379,0.124556,21.97
75.08,80.08828138,35.59,15,71,97.60028938,0.123275,17.12
74.85,69.53645127,35.59,12,84,95.35780119,0.125837,11.68
74.67,80.29102708,35.59,13,112,98.10284619,0.120712,6.75
74.5,89.89860141,35.59,14,77,98.4818563,0.118149,3.11
74.33,73.84812324,35.57,14,136,98.76483066,0.113024,1.07
74.08,78.71100816,35.57,18,76,97.53406665,0.118149,0.51
73.82,83.40654136,35.57,13,83,96.0461843,0.119431,0.97
73.57,92.03047852,35.57,13,114,98.70348341,0.121993,1.77
73.28,87.75423733,35.55,18,94,97.16129896,0.124556,2.23
72.97,88.1686797,35.55,17,83,97.42091443,0.123275,1.83
72.63,75.73731443,35.55,18,117,98.47113556,0.118149,0.28
72.27,84.01918955,35.55,16,139,96.64259175,0.106617,2.36
71.9,72.78036673,35.57,14,88,99.09406061,0.101492,5.76
71.47,88.455261,35.57,13,116,96.57088558,0.106617,9.42
71.05,91.51219641,35.57,18,129,97.42215576,0.10918,12.87
70.62,85.53363569,35.57,13,106,95.26394198,0.104055,15.73
70.15,76.32589413,35.55,16,86,99.06999759,0.102773,17.92
69.65,77.96272872,35.55,13,132,97.22432582,0.104055,19.56
69.17,98.06516211,35.55,17,117,96.77633971,0.101492,20.89
68.63,76.49289555,35.55,18,98,98.05773742,0.101492,22.13
68.13,90.49994167,35.57,12,114,98.69724325,0.098929,23.32
67.65,83.38891598,35.57,17,93,97.04853974,0.098929,24.28
67.17,76.65863552,35.57,14,135,98.01236101,0.113024,24.62
66.73,66.55350973,35.57,19,102,98.0504866,0.110461,23.9
66.33,82.11600381,35.55,18,98,96.65423964,0.101492,21.83
65.87,80.91100867,35.55,18,96,96.36926994,0.105336,18.29
65.35,98.06534671,35.55,12,110,98.7673069,0.102773,13.47
64.93,71.39807305,35.55,16,119,98.27475285,0.114305,7.72
64.47,102.9476859,35.55,16,138,96.77046209,0.113024,1.55
63.97,83.78810529,35.55,17,85,97.41134034,0.106617,4.5
63.48,83.77829221,35.55,19,82,96.26862125,0.101492,9.97
62.97,74.06927866,35.55,17,83,96.66038619,0.120712,14.47
62.42,83.14706308,35.53,14,96,97.83615702,0.100211,17.81
61.88,84.73050928,35.53,19,96,97.15480736,0.095085,19.92
61.28,89.37327292,35.53,13,89,96.97347085,0.098929,20.89
60.97,70.21677792,35.53,15,91,95.55369175,0.092523,20.86
60.72,94.06780856,35.53,19,90,97.53955191,0.091241,20.01
60.45,83.61415524,35.53,18,132,97.5128843,0.083553,18.51
60.18,86.08228895,35.53,19,136,97.10591291,0.083553,16.52
60.18,77.79057738,35.53,16,82,98.80943512,0.088679,14.21
60.2,70.71857362,35.53,16,139,99.69937036,0.080991,11.81
60.3,80.72724627,35.53,12,73,98.85002761,0.079709,9.55
60.42,81.8729555,35.53,16,128,96.43289241,0.082272,7.65
60.58,66.14571732,35.53,15,111,97.17542508,0.082272,6.24
60.62,87.93285405,35.53,18,94,95.46962107,0.079709,5.29
60.85,89.96524634,35.53,18,126,99.0016629,0.082272,4.7
61.15,72.70335376,35.53,14,72,95.30837953,0.077147,4.29
61.43,69.7741465,35.53,13,112,95.22707888,0.087397,3.87
61.73,76.97038623,35.5,12,123,96.5399289,0.082272,3.34
62.02,80.23895097,35.5,17,135,96.48557526,0.078428,2.63
62.33,77.3582899,35.5,16,90,95.77955554,0.084835,1.77
62.67,79.39082167,35.5,15,87,98.54345721,0.092523,0.81
63,82.21477698,35.53,17,85,99.60164126,0.097648,0.19
63.35,66.31731061,35.53,19,80,98.33677136,0.101492,1.2
63.7,67.46704373,35.53,12,120,96.46627608,0.098929,2.22
64.07,60,35.53,17,121,96.34779076,0.095085,3.31
64.38,89.42545228,35.53,17,87,98.84967243,0.092523,4.53
64.72,80.15227021,35.53,14,79,96.29042712,0.093804,5.92
65,90.47851131,35.53,16,106,95.25906346,0.100211,7.48
65.28,68.62262004,35.53,16,129,97.56144758,0.130963,9.17
65.58,80.2440734,35.53,16,74,97.01329211,0.137369,10.87
65.85,82.14826506,35.53,19,117,97.70991389,0.134807,12.48
66.07,74.38217505,35.53,14,133,99.21780455,0.136088,13.86
66.25,64.46572202,35.53,15,106,98.38059257,0.137369,14.98
66.37,97.45871336,35.5,17,128,96.28691345,0.133525,15.85
66.52,93.99283341,35.5,12,101,97.36054197,0.141213,16.56
66.68,76.18067728,35.5,12,126,99.47184897,0.145057,17.26
66.82,85.10227645,35.5,16,114,95.38977536,0.137369,18.07
66.98,75.15209324,35.53,14,139,96.29479709,0.129681,19.1
67.17,70.04596397,35.53,14,119,98.26695535,0.129681,20.38
67.37,98.27261505,35.53,15,118,97.42569801,0.1284,21.84
67.58,63.44631119,35.53,12,109,96.31226795,0.129681,23.26
67.8,77.14496303,35.53,16,101,97.10374499,0.132244,24.27
68.03,80.84323827,35.53,15,77,95.48146768,0.132244,24.43
68.25,96.51236579,35.53,19,120,95.23959253,0.133525,23.28
68.52,88.96588654,35.53,18,133,95.22260286,0.127119,20.58
68.78,63.27750225,35.53,19,115,97.92650777,0.132244,16.33
69.07,79.97249759,35.53,17,98,95.36464732,0.138651,10.9
69.37,80.21060198,35.53,14,87,96.46851734,0.134807,4.84
69.65,77.71661665,35.53,13,81,95.20698002,0.120712,1.17
69.9,86.19809108,35.53,13,118,98.34178848,0.120712,6.62
70.13,65.90893072,35.53,19,81,97.5732507,0.118149,11.17
70.33,75.91364087,35.53,17,105,99.82249103,0.120712,14.74
70.55,84.78818748,35.53,14,78,95.5105669,0.121993,17.35
70.77,86.79575685,35.53,19,75,97.89001519,0.125837,19.07
71,81.49419474,35.53,12,123,95.8703609,0.125837,19.95
71.3,77.116078,35.53,19,112,97.26646552,0.127119,20.03
71.53,78.80058726,35.53,13,137,99.30590701,0.127119,19.41
71.72,87.40407122,35.55,17,80,97.88338861,0.130963,18.27
71.97,80.33900784,35.55,16,103,96.64164012,0.127119,16.9
72.18,69.58152455,35.55,17,117,97.61892324,0.125837,15.6
72.4,67.66502416,35.55,15,137,95.52140823,0.125837,14.63
72.57,65.10362579,35.53,18,137,99.25335001,0.1284,14.08
72.75,94.55580818,35.53,18,95,99.41070528,0.123275,13.87
72.95,88.07461836,35.53,16,132,97.38193226,0.123275,13.82
73.18,78.93512117,35.53,14,91,98.4278048,0.123275,13.72
73.32,75.46207515,35.53,16,87,95.49378497,0.127119,13.42
73.5,74.26069992,35.53,14,113,97.22097492,0.127119,12.92
73.67,90.93237108,35.53,17,80,99.21611548,0.127119,12.32
73.57,99.04433508,35.53,16,115,97.47023927,0.129681,11.74
73.47,73.94607076,35.53,16,102,95.1307798,0.129681,11.25
73.25,91.38415521,35.53,19,72,96.39933818,0.132244,10.84
73.02,80.28012915,35.53,17,74,96.70570047,0.136088,10.41
72.77,77.8757107,35.53,18,114,97.18763094,0.137369,9.83
72.63,95.04214283,35.53,19,77,97.98701071,0.137369,9.02
72.3,79.89834279,35.53,17,123,95.52447883,0.133525,7.96
71.88,82.96364439,35.53,16,97,96.24865674,0.132244,6.72
71.4,82.48273933,35.53,13,90,96.14423261,0.134807,5.41
70.95,63.74400633,35.5,12,106,99.22975041,0.136088,4.11
70.55,82.88411149,35.5,16,119,96.10272317,0.137369,2.87
70.17,74.37307976,35.5,13,114,95.35539523,0.136088,1.66
69.77,65.7884686,35.5,15,95,97.88399797,0.136088,0.44
69.37,74.8286292,35.53,19,99,98.53106015,0.134807,0.84
68.97,74.7461113,35.53,15,79,98.27151941,0.134807,2.21
68.55,90.29882539,35.53,12,102,99.82877941,0.137369,3.63
68.15,69.36210384,35.53,19,114,95.70782072,0.141213,5.05
67.75,72.10152561,35.53,14,138,99.40413219,0.143776,6.44
67.35,82.35388261,35.53,12,132,97.39654115,0.143776,7.84
66.95,66.74206229,35.53,13,77,98.73678506,0.133525,9.37
66.53,73.40993242,35.53,15,78,99.53834036,0.129681,11.17
66.1,63.35523265,35.53,19,97,96.60217546,0.134807,13.29
65.67,89.2001146,35.53,13,72,97.66213431,0.133525,15.59
65.27,76.9863688,35.53,12,126,97.81092251,0.137369,17.62
64.87,79.84082155,35.53,14,137,97.07386893,0.142495,18.77
64.5,89.1601032,35.53,15,112,99.44641271,0.155308,18.47
64.1,72.77731116,35.53,19,74,96.10550033,0.145057,16.41
63.65,76.88012991,35.53,18,107,98.72858225,0.141213,12.72
63.25,69.43672001,35.53,19,127,97.88713557,0.134807,7.92
62.85,69.41496279,35.53,12,83,97.83633243,0.136088,2.71
62.43,70.79417106,35.53,14,92,96.24630841,0.132244,2.24
62.08,75.07509609,35.53,18,93,96.43251253,0.130963,6.52
61.63,76.15204466,35.53,16,137,97.90861382,0.130963,9.93
61.2,82.88632151,35.53,14,98,98.15848231,0.130963,12.48
60.75,71.08783052,35.53,13,71,99.13451988,0.130963,14.2
60.37,83.19632676,35.53,14,136,99.20035013,0.1284,15.11
59.95,84.85001292,35.53,19,90,95.93281306,0.129681,15.18
59.53,75.32177817,35.55,14,100,96.72713224,0.130963,14.44
59.13,71.95275428,35.55,16,98,95.25976255,0.129681,12.97
58.7,80.85079032,35.55,15,81,98.5370357,0.129681,10.99
58.3,77.97082537,35.55,14,110,99.54961503,0.130963,8.76
57.93,82.20351829,35.55,13,112,96.07333177,0.132244,6.53
57.57,95.69866436,35.55,18,116,98.29454849,0.130963,4.48
57.25,80.68637048,35.55,17,110,97.4886664,0.129681,2.67
56.95,73.60769439,35.55,13,76,95.38975892,0.1284,1.09
56.68,71.09110388,35.5,12,81,95.38554032,0.130963,0.38
56.45,71.47798369,35.5,16,88,96.90153538,0.130963,1.83
56.27,65.37233693,35.5,16,89,98.06304236,0.133525,3.27
56.12,89.32743608,35.5,16,117,98.33211572,0.134807,4.63
55.98,60,35.53,18,121,97.3004988,0.136088,5.82
55.87,84.88104818,35.53,12,94,99.2560234,0.134807,6.77
55.78,71.31936093,35.53,15,105,95.75532191,0.142495,7.54
55.68,74.87594785,35.53,15,103,96.40738894,0.134807,8.31
55.63,71.02012358,35.53,15,132,99.62228683,0.134807,9.23
55.57,94.4586466,35.53,18,93,97.22402795,0.134807,10.4
55.5,80.16315602,35.53,17,82,98.65579678,0.137369,11.72
55.43,87.90378525,35.53,14,139,99.74956715,0.138651,12.98
55.37,93.00526859,35.55,14,131,98.45244335,0.136088,13.9
55.3,81.63405474,35.55,16,78,98.5429897,0.133525,14.31
55.25,68.04376229,35.55,15,123,96.22318106,0.138651,14.2
55.2,77.7935725,35.55,19,74,99.63070295,0.150183,13.77
55.15,72.57751986,35.5,13,81,98.42164783,0.411574,13.29
55.12,74.96495838,35.5,12,124,95.34713865,1.17781,13.04
55.08,79.05376207,35.5,18,71,99.82401382,0.39883,13.17
55.08,78.65844358,35.5,19,114,99.74226887,0.29241,13.72
55.08,84.12109161,35.53,15,120,95.74265801,0.266784,14.67
55.12,85.57304294,35.53,13,127,95.09066748,0.238594,15.94
55.15,78.65854824,35.53,14,97,98.89913592,0.209124,17.5
55.32,84.03468918,35.53,12,135,98.26645326,0.219374,19.3
55.47,74.50640145,35.53,16,82,98.40708184,0.214249,21.3
55.6,93.14779826,35.53,17,82,95.49914272,0.216812,23.34
55.68,74.34488712,35.53,16,116,96.11950432,0.210405,25.19
55.77,91.97186485,35.53,17,71,99.60669144,0.225781,26.48
55.83,65.23932908,35.55,19,108,96.79410187,0.227062,26.75
55.95,76.19592743,35.55,12,101,97.86991032,0.225781,25.61
56.05,76.69021826,35.55,17,104,98.65497397,0.2245,22.81
56.15,82.78991795,35.55,14,116,96.25196002,0.220656,18.31
56.22,88.61816803,35.53,17,120,95.40615794,0.223218,12.3
56.27,67.50604797,35.53,12,93,95.25081524,0.223218,5.14
56.22,68.92016958,35.53,16,138,96.30887737,0.221937,2.74
56.17,65.98091932,35.53,17,76,97.67812438,0.221937,10.9
56.1,93.20184197,35.55,13,132,97.64707712,0.216812,18.85
56.05,82.97604943,35.55,17,138,96.21817297,0.219374,26.11
55.92,69.15628792,35.55,14,112,98.93233345,0.229625,32.21
55.83,75.56905126,35.55,19,88,97.6143878,0.548677,36.73
55.8,91.81761396,35.53,17,93,96.13228361,0.360321,39.46
55.75,77.2188077,35.53,15,109,97.98738235,0.255252,40.4
55.78,76.62811862,35.53,12,117,99.71136768,0.246282,39.82
55.82,84.41986006,35.53,13,98,97.97838232,0.233469,38.12
55.88,75.69614524,35.53,14,128,98.85607196,0.223218,35.68
55.98,83.80381448,35.53,13,129,98.6259294,0.216812,32.82
56.02,78.09158681,35.53,19,93,97.27927876,0.2245,29.69
56.13,80.67493681,35.53,18,84,98.08925504,0.21553,26.39
56.22,84.45086471,35.53,19,119,97.74434533,0.212968,22.95
56.3,76.49981545,35.53,13,82,95.40090557,0.209124,19.42
56.35,70.03950214,35.53,13,110,98.20206145,0.201436,15.86
56.37,74.67687734,35.53,17,73,98.84420848,0.202717,12.33
56.37,91.9513918,35.5,13,138,95.39984746,0.200155,8.9
56.35,81.16173084,35.5,15,74,97.86636142,0.195029,5.64
56.32,71.55101547,35.5,19,83,98.16060244,0.201436,2.6
56.28,84.01560608,35.5,15,93,98.93630044,0.201436,0.21
56.25,84.68315585,35.5,17,79,96.36572173,0.200155,2.84
56.25,85.19999076,35.5,19,112,96.87708816,0.206561,5.28
56.25,70.221628,35.5,16,103,98.2790454,0.201436,7.46
56.25,73.17609006,35.5,12,115,97.72653411,0.20528,9.18
56.23,73.23170784,35.53,19,83,96.62616711,0.184779,10.24
56.2,76.39352088,35.53,16,94,96.72635535,0.189904,10.6
56.15,85.38919185,35.53,17,102,97.79497132,0.195029,10.5
56.08,82.96184805,35.53,19,139,98.20160764,0.196311,10.49
56,83.75216957,35.49,12,77,98.45792659,0.195029,11.22
55.93,93.54019142,35.49,19,123,99.81170453,0.195029,13.2
55.9,86.88890932,35.49,12,116,99.00426818,0.193748,16.57
55.9,78.58198375,35.49,18,108,98.51906495,0.182216,21.02
55.92,68.16114824,35.49,18,117,95.60248999,0.188623,26
55.95,72.85452992,35.49,17,74,95.38973158,0.187341,30.84
55.98,77.38294932,35.49,13,138,96.20704022,0.178372,34.98
56.07,88.29129827,35.49,13,70,97.64689223,0.169403,37.99
56.17,79.72668066,35.5,18,97,96.26278105,0.161715,39.52
56.25,73.43804045,35.5,19,99,98.10557228,0.159152,39.39
56.33,72.67107114,35.5,12,129,95.76162641,0.18606,37.63
56.4,79.30421791,35.5,14,100,96.55878785,0.200155,34.67
56.45,88.89987562,35.47,19,102,96.13008089,0.183497,31.35
56.38,95.91019306,35.47,13,117,96.66384386,0.174528,28.65
56.33,77.94231402,35.47,12,72,95.27952362,0.170684,27.29
56.28,79.55256819,35.47,16,91,98.45324942,0.182216,27.3
56.28,67.86058294,35.5,12,135,97.75699542,0.184779,27.92
56.27,99.39192569,35.5,15,108,97.55654215,0.188623,27.88
56.25,65.98997162,35.5,12,137,95.83815058,0.184779,26
56.22,91.71662312,35.5,13,87,99.65835898,0.182216,21.71
56.18,76.34664047,35.49,15,121,97.05544105,0.182216,15.38
56.13,74.00633506,35.49,14,114,95.36950411,0.165559,8.07
56.1,68.89996428,35.49,19,116,99.60966981,0.162996,1.05
56.07,104.1004865,35.49,18,92,99.14932282,0.162996,4.78
56.05,82.21491623,35.49,15,107,97.04461641,0.165559,9.18
55.98,80.21280437,35.49,12,96,97.51114166,0.170684,12.48
55.93,88.8673236,35.49,15,77,96.93891237,0.177091,15.24
55.87,73.49167274,35.49,18,87,97.76868339,0.177091,17.85
55.92,80.01845955,35.5,13,108,99.7732102,0.189904,20.4
55.92,80.56336287,35.5,14,136,97.29937885,0.189904,22.75
56,74.87854268,35.5,19,78,99.52207387,0.193748,24.74
56.05,91.99638079,35.5,18,105,99.99088442,0.196311,26.38
56.12,77.81345589,35.49,17,83,99.40130509,0.193748,27.89
56.17,64.46867947,35.49,18,109,99.34563794,0.188623,29.46
56.28,76.98502636,35.49,19,98,99.82595082,0.164277,31.13
56.35,82.49178672,35.49,16,136,97.34812665,0.169403,32.67
56.42,71.06506766,35.49,19,139,99.59140881,0.187341,33.66
56.5,71.85405207,35.49,16,82,97.6707859,0.200155,33.67
56.57,74.53740962,35.49,17,134,96.01161932,0.221937,32.46
56.62,92.2123566,35.49,12,126,95.64625269,0.2245,30.13
56.63,75.12841977,35.47,18,95,96.1783051,0.229625,27.01
56.6,94.29117019,35.47,17,117,96.36834173,0.229625,23.57
56.53,73.85049562,35.47,13,114,97.10957164,0.229625,20.23
56.47,83.25014136,35.47,12,89,96.96306517,0.229625,17.26
56.57,75.53757326,35.49,19,135,97.96713468,0.225781,14.76
56.67,87.5408317,35.49,16,109,99.72482309,0.223218,12.73
56.73,68.81725845,35.49,19,131,97.44252778,0.220656,11.07
56.83,87.4285948,35.49,12,103,98.0372469,0.219374,9.64
56.93,81.138694,35.5,13,103,95.50534347,0.219374,8.28
57.02,73.60008183,35.5,16,110,97.02427261,0.218093,6.85
57.12,78.33778515,35.5,16,113,95.22179933,0.218093,5.26
57.22,95.33854941,35.5,18,71,97.59242498,0.214249,3.46
57.25,81.37844505,35.5,15,76,95.9439429,0.211686,1.41
57.28,72.97271984,35.5,14,104,97.49380833,0.211686,0.92
57.37,67.95306717,35.5,15,74,96.30533786,0.212968,3.52
57.45,85.05404273,35.5,14,93,98.78241708,0.210405,6.38
57.55,81.95845247,35.49,16,128,96.61389937,0.210405,9.37
